ID,ipm,base ipm,band,lemma,base lemma,POS,MWE,lexical item,sense indication,"MicroSort",notMWE,isLEMMA,hasGLOSS
5554,12.6,12.6,B2,rywalizacja,rywalizacja,n,,rywalizacja,,1,,,
2418,12.6,12.6,B2,legalny,legalny,adj,,legalny,,1,,,
3267,12.6,12.6,B2,nośnik,nośnik,n,,nośnik,,1,,,
1621,12.6,12.6,B2,humanitarny,humanitarny,adj,,humanitarny,,1,,,
7473,12.6,12.6,B2,wybuchnąć,wybuchnąć,v,,wybuchnąć,"bomba, gaz",1,,,
6033,12.6,12.6,B2,stabilizacja,stabilizacja,n,,stabilizacja,,1,,,
4634,12.6,12.6,B2,pracodaw-ca/czyni,pracodaw-ca/czyni,n,,pracodaw-ca/czyni,,1,,,
6064,12.6,12.6,B2,starczyć,starczyć,v,,starczyć,,1,,,
2086,12.6,12.6,B2,komuna,komuna,n,,komuna,rządy komunistów,1,,,
2912,12.6,12.6,B2,naczelnik,naczelnik,n,,naczelnik,wydziału,1,,,
3515,12.6,12.6,B2,odsłonić,odsłonić,v,,odsłonić,,1,,,
7558,12.6,12.6,B2,wykryć,wykryć,v,,wykryć,,1,,,
4436,12.6,12.6,B2,porządny,porządny,adj,,porządny,niebylejaki,1,,,
394,12.6,12.6,B2,bohaterka,bohaterka,n,,bohaterka,,1,,,
2300,12.6,12.6,B2,krzywy,krzywy,adj,,krzywy,kij,1,,,
580,12.5,12.5,B2,chudy,chudy,adj,,chudy,szczupły,1,,,
5310,12.5,12.5,B2,reportaż,reportaż,n,,reportaż,,1,,,
6244,12.5,12.5,B2,systematyczny,systematyczny,adj,,systematyczny,,1,,,
8024,12.5,12.5,B2,zatrudnić,zatrudnić,v,,zatrudnić,,1,,,
435,12.5,12.5,B2,broń,broń,n,,broń,,1,,,
574,12.5,12.5,B2,chronić się,chronić się,vr,,chronić się,,1,,,
3548,12.5,12.5,B2,ofiarować,ofiarować,v,,ofiarować,darować,1,,,
4879,12.5,12.5,B2,przejmować się,przejmować się,vr,,przejmować się,martwić się,1,,,
6652,12.5,12.5,B2,trend,trend,n,,trend,,1,,,
7492,12.5,12.5,B2,wycofać się,wycofać się,vr,,wycofać się,,1,,,
962,12.5,12.5,B2,doświadczalny,doświadczalny,adj,,doświadczalny,,1,,,
5070,12.5,12.5,B2,przykro,przykro,adv,komuś jest przykro,komuś jest przykro,,2,,,
630,12.5,12.5,B2,cieszyć,cieszyć,v,,cieszyć,,1,,,
6840,12.5,12.5,B2,ukrywać się,ukrywać się,vr,,ukrywać się,przestępca,1,,,
3521,12.5,12.5,B2,odtworzyć,odtworzyć,v,,odtworzyć,zrekonstruować,1,,,
3234,12.5,12.5,B2,niezmiernie,niezmiernie,adv,,niezmiernie,,1,,,
4721,12.5,12.5,B2,proch,proch,n,,proch,strzelniczy,1,,,
2965,12.5,12.5,B2,należny,należny,adj,,należny,,1,,,
3520,12.5,12.5,B2,odtąd,odtąd,adv,,odtąd,od tej chwili,1,,,
5173,12.5,12.5,B2,pył,pył,n,,pył,,1,,,
7509,12.5,12.5,B2,wydawniczy,wydawniczy,adj,,wydawniczy,,1,,,
4060,12.5,12.5,B2,plecak,plecak,n,,plecak,,1,,,
6049,12.5,12.5,B2,stalowy,stalowy,adj,,stalowy,,1,,,
2830,12.5,12.5,B2,molekularny,molekularny,adj,,molekularny,,1,,,
3456,12.5,12.5,B2,odesłać,odesłać,v,,odesłać,przesyłkę,1,,,
7943,12.5,12.5,B2,zapoczątkować,zapoczątkować,v,,zapoczątkować,,1,,,
6950,12.4,12.4,B2,ustać,ustać,v,,ustać,zaniknąć,1,,,
7846,12.4,12.4,B2,zakonny,zakonny,adj,,zakonny,,1,,,
1757,12.4,12.4,B2,jakikolwiek,jakikolwiek,adj,,jakikolwiek,,1,,,
3933,12.4,12.4,B2,personalny,personalny,adj,,personalny,,1,,,
4275,12.4,12.4,B2,pokora,pokora,n,,pokora,,1,,,
5780,12.4,12.4,B2,skoncentrowany,skoncentrowany,adj,,skoncentrowany,płyn,1,,,
1080,12.4,12.4,B2,dyskusyjny,dyskusyjny,adj,,dyskusyjny,,1,,,
7778,12.4,12.4,B2,zachwycić,zachwycić,v,,zachwycić,,1,,,
3005,12.4,12.4,B2,narodowość,narodowość,n,,narodowość,,1,,,
5431,12.4,12.4,B2,rozgrywka,rozgrywka,n,,rozgrywka,,1,,,
7304,12.4,12.4,B2,wodór,wodór,n,,wodór,,1,,,
4974,12.4,12.4,B2,przeszczepić,przeszczepić,v,,przeszczepić,,1,,,
7030,12.4,12.4,B2,wada,wada,n,,wada,człowieka,1,,,
1046,12.4,12.4,B2,dwójka,dwójka,n,,dwójka,,1,,,
3014,12.4,12.4,B2,narzeczon-y/a,narzeczon-y/a,n,,narzeczon-y/a,,1,,,
7564,12.4,12.4,B2,wylądować,wylądować,v,,wylądować,samolot,1,,,
5247,12.4,12.4,B2,realia,realia,n,,realia,,1,,,
5771,12.4,12.4,B2,skoczyć,skoczyć,v,,skoczyć,po zakupy itp.,1,,,
7742,12.4,12.4,B2,zaangażować się,zaangażować się,vr,,zaangażować się,aktywnie uczestniczyć,1,,,
4345,12.4,12.4,B2,pomocniczy,pomocniczy,adj,,pomocniczy,,1,,,
7758,12.4,12.4,B2,zabójstwo,zabójstwo,n,,zabójstwo,,1,,,
384,12.3,12.3,B2,błyszczeć,błyszczeć,v,,błyszczeć,,1,,,
3763,12.3,12.3,B2,oszczędność,oszczędność,n,,oszczędność,"wody, energii",1,,,
6774,12.3,12.3,B2,uchylić,uchylić,v,,uchylić,"sprzeciw, decyzję",1,,,
7154,12.3,12.3,B2,wiceprezes,wiceprezes,n,,wiceprezes,,1,,,
7957,12.3,12.3,B2,zaprowadzić,zaprowadzić,v,,zaprowadzić,kogoś dokądś,1,,,
1307,12.3,12.3,B2,filtr,filtr,n,,filtr,,1,,,
56,12.3,12.3,B2,aktywnie,aktywnie,adv,,aktywnie,,1,,,
1415,12.3,12.3,B2,getto,getto,n,,getto,,1,,,
2833,12.3,12.3,B2,moneta,moneta,n,,moneta,,1,,,
6350,12.3,12.3,B2,sztywny,sztywny,adj,,sztywny,nie elastyczny,1,,,
767,12.3,12.3,B2,dal,dal,n,w dali,w dali,,2,,,
3482,12.3,12.3,B2,odnieść się,odnieść się,vr,odnieść się do czegoś,odnieść się do czegoś,wypowiedzi,2,,,
3659,12.3,12.3,B2,operator,operator,n,,operator,telefonii,1,,,
4091,12.3,12.3,B2,płótno,płótno,n,,płótno,obraz,1,,,
8268,12.3,12.3,B2,zmniejszyć,zmniejszyć,v,,zmniejszyć,,1,,,
5889,12.3,12.3,B2,socjologia,socjologia,n,,socjologia,,1,,,
4863,12.3,12.3,B2,przedział,przedział,n,,przedział,w pociągu,1,,,
7048,12.3,12.3,B2,wał,wał,n,,wał,,1,,,
2193,12.3,12.3,B2,korekta,korekta,n,,korekta,poprawka,1,,,
2416,12.3,12.3,B2,ledwo,ledwo,adv,,ledwo,,1,,,
2950,12.3,12.3,B2,naiwny,naiwny,adj,,naiwny,,1,,,
3031,12.3,12.3,B2,nastrój,nastrój,n,,nastrój,samopoczucie,1,,,
7922,12.3,12.3,B2,zapanować,zapanować,v,,zapanować,"cisza, ciemność",1,,,
380,12.3,12.3,B2,błoto,błoto,n,,błoto,,1,,,
2930,12.3,12.3,B2,nadużycie,nadużycie,n,,nadużycie,,1,,,
4416,12.3,12.3,B2,poród,poród,n,,poród,,1,,,
5212,12.3,12.3,B2,ranek,ranek,n,,ranek,,1,,,
5996,12.3,12.3,B2,sprawdzony,sprawdzony,adj,,sprawdzony,,1,,,
377,12.2,12.2,B2,błogosławieństwo,błogosławieństwo,n,,błogosławieństwo,,1,,,
4557,12.2,12.2,B2,powolny,powolny,adj,,powolny,,1,,,
4919,12.2,12.2,B2,przemyśleć,przemyśleć,v,,przemyśleć,,1,,,
5601,12.2,12.2,B2,samica,samica,n,,samica,,1,,,
6180,12.2,12.2,B2,stulecie,stulecie,n,,stulecie,rocznica,1,,,
504,12.2,12.2,B2,car,car,n,,car,,1,,,
3776,12.2,12.2,B2,oświetlić,oświetlić,v,,oświetlić,,1,,,
7152,12.2,12.2,B2,wiceminister,wiceminister,n,,wiceminister,,1,,,
7486,12.2,12.2,B2,wyciąć,wyciąć,v,,wyciąć,,1,,,
927,12.2,12.2,B2,dopuszczalny,dopuszczalny,adj,,dopuszczalny,,1,,,
8030,12.2,12.2,B2,zatytułować,zatytułować,v,,zatytułować,,1,,,
2329,12.2,12.2,B2,kubek,kubek,n,,kubek,,1,,,
5846,12.2,12.2,B2,słowacki,słowacki,adj,,słowacki,,1,,,
3492,12.2,12.2,B2,odporność,odporność,n,,odporność,,1,,,
5622,12.2,12.2,B2,satelita,satelita,n,,satelita,,1,,,
1058,12.2,12.2,B2,dylemat,dylemat,n,,dylemat,,1,,,
2959,12.2,12.2,B2,nakazać,nakazać,v,,nakazać,,1,,,
1565,12.1,12.1,B2,gwałt,gwałt,n,,gwałt,przemoc,1,,,
2094,12.1,12.1,B2,komunist-a/ka,komunist-a/ka,n,,komunist-a/ka,,1,,,
5081,12.1,12.1,B2,przymusowy,przymusowy,adj,,przymusowy,,1,,,
5987,12.1,12.1,B2,spór,spór,n,,spór,,1,,,
7561,12.1,12.1,B2,wykształcić,wykształcić,v,,wykształcić,,1,,,
31,12.1,12.1,B2,AIDS,AIDS,n,,AIDS,,1,,,
4800,12.1,12.1,B2,prymas,prymas,n,,prymas,,1,,,
1290,12.1,12.1,B2,felieton,felieton,n,,felieton,,1,,,
2628,12.1,12.1,B2,manipulacja,manipulacja,n,,manipulacja,,1,,,
2836,12.1,12.1,B2,monopol,monopol,n,,monopol,,1,,,
7857,12.1,12.1,B2,zalecać,zalecać,v,,zalecać,rekomendować,1,,,
2901,12.1,12.1,B2,nabożeństwo,nabożeństwo,n,,nabożeństwo,,1,,,
3754,12.1,12.1,B2,ostrożnie,ostrożnie,adv,,ostrożnie,,1,,,
440,12.1,12.1,B2,brutalny,brutalny,adj,,brutalny,,1,,,
2616,12.1,12.1,B2,małpa,małpa,n,,małpa,,1,,,
3324,12.1,12.1,B2,objawienie,objawienie,n,,objawienie,,1,,,
2305,12.1,12.1,B2,książeczka,książeczka,n,,książeczka,,1,,,
2590,12.1,12.1,B2,magia,magia,n,,magia,,1,,,
3618,12.1,12.1,B2,okulary,okulary,n,,okulary,,1,,,
4442,12.1,12.1,B2,poselski,poselski,adj,,poselski,,1,,,
7762,12.1,12.1,B2,zabronić,zabronić,v,zabronić komuś czegoś,zabronić komuś czegoś,,2,,,
4941,12.1,12.1,B2,przerazić,przerazić,v,,przerazić,,1,,,
8444,12.1,12.1,B2,życzliwy,życzliwy,adj,,życzliwy,,1,,,
651,12.1,12.1,B2,cofnąć,cofnąć,v,,cofnąć,wycofać,1,,,
652,12.1,12.1,B2,cofnąć się,cofnąć się,vr,,cofnąć się,,1,,,
2921,12.1,12.1,B2,nadawca,nadawca,n,,nadawca,listu,1,,,
8236,12.1,12.1,B2,złotówka,złotówka,n,,złotówka,,1,,,
1681,12.1,12.1,B2,inspiracja,inspiracja,n,,inspiracja,,1,,,
5674,12.1,12.1,B2,senacki,senacki,adj,,senacki,,1,,,
7702,12.1,12.1,B2,wyzwolenie,wyzwolenie,n,,wyzwolenie,,1,,,
1286,12.0,12.0,B2,fatalny,fatalny,adj,,fatalny,,1,,,
1428,12.0,12.0,B2,gładki,gładki,adj,,gładki,w dotyku,1,,,
5939,12.0,12.0,B2,spisać,spisać,v,,spisać,zrobić listę,1,,,
8120,12.0,12.0,B2,zdradzać,zdradzać,v,,zdradzać,przejawiać,1,,,
8348,12.0,12.0,B2,zużycie,zużycie,n,,zużycie,,1,,,
6981,12.0,12.0,B2,utrwalić,utrwalić,v,,utrwalić,,1,,,
490,12.0,12.0,B2,byt,byt,n,,byt,istnienie,1,,,
7555,12.0,12.0,B2,wykres,wykres,n,,wykres,,1,,,
1710,12.00,12.0,B2,internaut-a/ka,internaut-a/ka,n,,internaut-a/ka,,1,,,
2641,12.0,12.0,B2,martwić,martwić,v,,martwić,,1,,,
2888,12.0,12.0,B2,myć się,myć się,vr,,myć się,,1,,,
2986,12.0,12.0,B2,napisy,napisy,n,,napisy,w filmie,1,,,
3292,12.00,12.0,B2,obchody,obchody,n,,obchody,uroczystości,1,,,
3534,12.0,12.0,B2,odwrócić się,odwrócić się,vr,,odwrócić się,,1,,,
4584,12.0,12.0,B2,pozbawiony,pozbawiony,adj,pozbawiony czegoś,pozbawiony czegoś,,2,,,
5474,12.0,12.0,B2,rozszerzany,rozszerzany,adj,,rozszerzany,"nogawki, spódnica",1,,,
6529,12.0,12.0,B2,telekomunikacja,telekomunikacja,n,,telekomunikacja,,1,,,
6984,12.0,12.0,B2,utrzymać się,utrzymać się,vr,,utrzymać się,"tendencja, wzrost",1,,,
8131,12.0,12.0,B2,zdziwić,zdziwić,v,,zdziwić,,1,,,
2268,12.0,12.0,B2,kropka,kropka,n,,kropka,znak interpunkcyjny,1,,,
2639,12.0,12.0,B2,Mars,Mars,n,,Mars,,1,,,
3973,12.0,12.0,B2,pielgrzym,pielgrzym,n,,pielgrzym,,1,,,
7858,12.0,12.0,B2,zalecenie,zalecenie,n,,zalecenie,,1,,,
6500,12.0,12.0,B2,tanio,tanio,adv,,tanio,,1,,,
1434,12.0,12.0,B2,głębokość,głębokość,n,,głębokość,,1,,,
1477,12.0,12.0,B2,gorączka,gorączka,n,,gorączka,,1,,,
4607,12.0,12.0,B2,pożądać,pożądać,v,,pożądać,seksualnie,1,,,
6806,12.0,12.0,B2,udo,udo,n,,udo,,1,,,
109,12.0,12.0,B2,Anglik,Anglik,n,,Anglik,,1,,,
4214,12.0,12.0,B2,podwyższyć,podwyższyć,v,,podwyższyć,"siodełko w rowerze, poprzeczkę",1,,,
4296,12.0,12.0,B2,polecieć,polecieć,v,,polecieć,"samolot, samolotem",1,,,
7247,11.9,11.9,B2,wiza,wiza,n,,wiza,,1,,,
395,11.9,11.9,B2,boisko,boisko,n,,boisko,,1,,,
1365,11.9,11.9,B2,funkcjonariusz/ka,funkcjonariusz/ka,n,,funkcjonariusz/ka,,1,,,
2869,11.9,11.9,B2,mrok,mrok,n,,mrok,,1,,,
6914,11.9,11.9,B2,uprzejmie,uprzejmie,adv,,uprzejmie,,1,,,
3889,11.9,11.9,B2,pasmo,pasmo,n,,pasmo,górskie,1,,,
7779,11.9,11.9,B2,zachwyt,zachwyt,n,,zachwyt,,1,,,
6597,11.9,11.9,B2,toaleta,toaleta,n,,toaleta,ubikacja,1,,,
7379,11.9,11.9,B2,wrzucić,wrzucić,v,,wrzucić,,1,,,
165,11.9,11.9,B2,as,as,n,,as,w kartach,1,,,
1275,11.9,11.9,B2,fantazja,fantazja,adj,,fantazja,wyobraźnia,1,,,
1867,11.9,11.9,B2,kandydatura,kandydatura,n,,kandydatura,,1,,,
4512,11.9,11.9,B2,potomstwo,potomstwo,n,,potomstwo,,1,,,
4955,11.9,11.9,B2,przesłanie,przesłanie,n,,przesłanie,,1,,,
6473,11.9,11.9,B2,świt,świt,n,,świt,,1,,,
7757,11.9,11.9,B2,zablokować,zablokować,v,,zablokować,,1,,,
4266,11.9,11.9,B2,pokarmowy,pokarmowy,adj,,pokarmowy,,1,,,
8016,11.9,11.9,B2,zaszczyt,zaszczyt,n,,zaszczyt,,1,,,
5226,11.8,11.8,B2,rata,rata,n,,rata,,1,,,
1299,11.8,11.8,B2,filar,filar,n,,filar,,1,,,
3067,11.8,11.8,B2,negocjacje,negocjacje,n,,negocjacje,,1,,,
5530,11.8,11.8,B2,ruda,ruda,n,,ruda,,1,,,
6710,11.8,11.8,B2,tutejszy,tutejszy,adj,,tutejszy,,1,,,
2104,11.8,11.8,B2,koncesja,koncesja,n,,koncesja,,1,,,
3722,11.8,11.8,B2,osa,osa,n,,osa,,1,,,
5619,11.8,11.8,B2,sanitarny,sanitarny,adj,,sanitarny,,1,,,
7566,11.8,11.8,B2,wyliczyć,wyliczyć,v,,wyliczyć,wymienić,1,,,
1154,11.8,11.8,B2,dziwić,dziwić,v,,dziwić,,1,,,
1325,11.8,11.8,B2,flota,flota,n,,flota,,1,,,
6271,11.8,11.8,B2,szczegółowo,szczegółowo,adv,,szczegółowo,,1,,,
1727,11.8,11.8,B2,inżynieria,inżynieria,n,,inżynieria,,1,,,
6087,11.8,11.8,B2,staw,staw,n,,staw,łokciowy itp.,1,,,
6435,11.8,11.8,B2,środowiskowy,środowiskowy,adj,,środowiskowy,,1,,,
78,11.8,11.8,B2,algorytm,algorytm,n,,algorytm,,1,,,
213,11.8,11.8,B2,awaria,awaria,n,,awaria,komputera,1,,,
3692,11.8,11.8,B2,oprocentowanie,oprocentowanie,adj,,oprocentowanie,"rachunku, kredytu",1,,,
5309,11.8,11.8,B2,repertuar,repertuar,n,,repertuar,,1,,,
5529,11.8,11.8,B2,ruchomy,ruchomy,adj,,ruchomy,,1,,,
4483,11.8,11.8,B2,poszerzyć,poszerzyć,v,,poszerzyć,"wiedzę, drogę",1,,,
5768,11.8,11.8,B2,skłonić,skłonić,v,skłonić kogoś do czegoś,skłonić kogoś do czegoś,,2,,,
7232,11.8,11.8,B2,winny,winny,adj,,winny,,1,,,
8234,11.7,11.7,B2,złośliwy,złośliwy,adj,,złośliwy,"człowiek, komentarz",1,,,
693,11.7,11.7,B2,czaszka,czaszka,n,,czaszka,,1,,,
1141,11.7,11.7,B2,dziewięćdziesiąty,dziewięćdziesiąty,num,,dziewięćdziesiąty,,1,,,
3696,11.7,11.7,B2,optymalny,optymalny,adj,,optymalny,,1,,,
3945,11.7,11.7,B2,pęd,pęd,n,,pęd,prędkość,1,,,
5436,11.7,11.7,B2,rozkosz,rozkosz,n,,rozkosz,,1,,,
7120,11.7,11.7,B2,westchnąć,westchnąć,v,,westchnąć,,1,,,
7842,11.7,11.7,B2,zakochać się,zakochać się,vr,zakochać się (w kimś),zakochać się (w kimś),,2,,,
6123,11.7,11.7,B2,stos,stos,n,,stos,,1,,,
7022,11.7,11.7,B2,użyteczny,użyteczny,adj,,użyteczny,,1,,,
1689,11.7,11.7,C1,instynkt,instynkt,n,,instynkt,,1,,,
6802,11.7,11.7,C1,udany,udany,adj,,udany,,1,,,
2132,11.7,11.7,C1,konsekwentnie,konsekwentnie,adv,,konsekwentnie,,1,,,
4549,11.7,11.7,C1,powitać,powitać,v,,powitać,,1,,,
6302,11.7,11.7,C1,sześćdziesiąt,sześćdziesiąt,num,,sześćdziesiąt,,1,,,
8182,11.7,11.7,C1,zgon,zgon,n,,zgon,,1,,,
7754,11.7,11.7,C1,zabiegać,zabiegać,v,zabiegać o coś,zabiegać o coś,,2,,,
4161,11.7,11.7,C1,podążać,podążać,v,,podążać,,1,,,
6122,11.7,11.7,C1,stopniowy,stopniowy,adj,,stopniowy,,1,,,
6767,11.7,11.7,C1,uchodzić,uchodzić,v,,uchodzić,,1,,,
8432,11.7,11.7,C1,żeński,żeński,adj,,żeński,,1,,,
1498,11.6,11.6,C1,gotówka,gotówka,n,,gotówka,,1,,,
8212,11.6,11.6,C1,zjednoczenie,zjednoczenie,n,,zjednoczenie,organizacja,1,,,
4603,11.6,11.6,C1,pozyskać,pozyskać,v,,pozyskać,,1,,,
532,11.6,11.6,C1,charakterystyka,charakterystyka,n,,charakterystyka,,1,,,
3149,11.6,11.6,C1,niepewność,niepewność,n,,niepewność,,1,,,
4321,11.6,11.6,C1,połączyć się,połączyć się,vr,,połączyć się,"telefonicznie, komputerowo",1,,,
5230,11.6,11.6,C1,ratunek,ratunek,n,,ratunek,,1,,,
7985,11.6,11.6,C1,zasadniczo,zasadniczo,adv,,zasadniczo,,1,,,
1018,11.6,11.6,C1,drut,drut,n,,drut,,1,,,
3870,11.6,11.6,C1,parking,parking,n,,parking,,1,,,
4615,11.6,11.6,C1,pożywienie,pożywienie,n,,pożywienie,,1,,,
6646,11.6,11.6,C1,transmisja,transmisja,n,,transmisja,,1,,,
242,11.6,11.6,C1,bandyta,bandyta,n,,bandyta,,1,,,
3444,11.6,11.6,C1,oddzielny,oddzielny,adj,,oddzielny,,1,,,
3593,11.6,11.6,C1,okienko,okienko,n,,okienko,na poczcie itp.,1,,,
6628,11.6,11.6,C1,tradycyjnie,tradycyjnie,adv,,tradycyjnie,,1,,,
264,11.6,11.6,C1,bateria,bateria,n,,bateria,np. w latarce,1,,,
740,11.6,11.6,C1,czyj,czyj,pron,,czyj,,1,,,
6463,11.6,11.6,C1,świeżo,świeżo,adv,,świeżo,,1,,,
4379,11.6,11.6,C1,popołudnie,popołudnie,n,,popołudnie,,1,,,
5210,11.6,11.6,C1,ramka,ramka,n,,ramka,,1,,,
6752,11.6,11.6,C1,ubiec,ubiec,v,,ubiec,uprzedzić,2,,,
7158,11.6,11.6,C1,wideo,wideo,n,,wideo,,1,,,
1330,11.6,11.6,C1,formalnie,formalnie,adv,,formalnie,,1,,,
3019,11.6,11.6,C1,nasienie,nasienie,n,,nasienie,rośliny,1,,,
3641,11.6,11.6,C1,opad,opad,n,opady (deszczu),opady (deszczu),,2,,,
5665,11.6,11.6,C1,sekta,sekta,n,,sekta,,1,,,
7939,11.6,11.6,C1,zapłata,zapłata,n,,zapłata,,1,,,
525,11.5,11.5,C1,cerkiew,cerkiew,n,,cerkiew,,1,,,
6214,11.5,11.5,C1,suwerenność,suwerenność,n,,suwerenność,,1,,,
7244,11.5,11.5,C1,witamina,witamina,n,,witamina,,1,,,
720,11.5,11.5,C1,czołg,czołg,n,,czołg,,1,,,
3532,11.5,11.5,C1,odwrotny,odwrotny,adj,,odwrotny,kierunek,1,,,
4120,11.5,11.5,C1,pochłaniać,pochłaniać,v,,pochłaniać,"dźwięki, zapachy",1,,,
7589,11.5,11.5,C1,wymusić,wymusić,v,,wymusić,,1,,,
17,11.5,11.5,C1,administrator,administrator,n,,administrator,,1,,,
2404,11.5,11.5,C1,lądować,lądować,v,,lądować,,1,,,
5571,11.5,11.5,C1,rzeczowy,rzeczowy,adj,,rzeczowy,,1,,,
2201,11.5,11.5,C1,korpus,korpus,n,,korpus,tułów,1,,,
4123,11.5,11.5,C1,pochować,pochować,v,,pochować,,1,,,
8427,11.5,11.5,C1,żegnać,żegnać,v,,żegnać,,1,,,
526,11.5,11.5,C1,certyfikat,certyfikat,n,,certyfikat,,1,,,
941,11.5,11.5,C1,doskonałość,doskonałość,n,,doskonałość,,1,,,
3601,11.5,11.5,C1,okoliczny,okoliczny,adj,,okoliczny,,1,,,
7371,11.5,11.5,C1,wrogi,wrogi,adj,,wrogi,,1,,,
3277,11.5,11.5,C1,nowotwór,nowotwór,n,,nowotwór,,1,,,
4281,11.5,11.5,C1,pokryć,pokryć,v,,pokryć,"kurzem, farbą itp.",1,,,
7350,11.5,11.5,C1,wpływy,wpływy,n,,wpływy,"np. w polityce, organizacji",1,,,
7437,11.5,11.5,C1,wszcząć,wszcząć,v,,wszcząć,awanturę,1,,,
7674,11.5,11.5,C1,wytrwać,wytrwać,v,,wytrwać,wytrzymać,1,,,
4815,11.5,11.5,C1,przebudowa,przebudowa,n,,przebudowa,,1,,,
7384,11.5,11.5,C1,wsiąść,wsiąść,v,,wsiąść,"do samochodu, pociągu",1,,,
7979,11.5,11.5,C1,zarządzenie,zarządzenie,n,,zarządzenie,,1,,,
989,11.4,11.4,C1,dozwolony,dozwolony,adj,,dozwolony,,1,,,
7768,11.4,11.4,C1,zachęta,zachęta,n,,zachęta,,1,,,
4477,11.4,11.4,C1,posunąć,posunąć,v,,posunąć,przesunąć,1,,,
4511,11.4,11.4,C1,potomek,potomek,n,,potomek,,1,,,
4751,11.4,11.4,C1,promieniowanie,promieniowanie,n,,promieniowanie,,1,,,
7004,11.4,11.4,C1,uzależnienie,uzależnienie,n,,uzależnienie,nałóg,1,,,
8017,11.4,11.4,C1,zaszkodzić,zaszkodzić,v,,zaszkodzić,,1,,,
2353,11.4,11.4,C1,kura,kura,n,,kura,,1,,,
2679,11.4,11.4,C1,mechanik,mechanik,n,,mechanik,,1,,,
4085,11.4,11.4,C1,płciowy,płciowy,adj,,płciowy,,1,,,
8,11.4,11.4,C1,abstrakcyjny,abstrakcyjny,adj,,abstrakcyjny,,1,,,
1218,11.4,11.4,C1,emerytalny,emerytalny,adj,,emerytalny,,1,,,
1927,11.4,11.4,C1,kibic,kibic,n,,kibic,,1,,,
5645,11.4,11.4,C1,schronisko,schronisko,n,,schronisko,turystyczne,1,,,
6245,11.4,11.4,C1,systemowy,systemowy,adj,,systemowy,,1,,,
6962,11.4,11.4,C1,ustęp,ustęp,n,,ustęp,urywek,1,,,
5025,11.4,11.4,C1,przybliżyć,przybliżyć,v,,przybliżyć,,1,,,
7145,11.4,11.4,C1,wiarygodność,wiarygodność,n,,wiarygodność,,1,,,
3542,11.4,11.4,C1,odzwierciedlać,odzwierciedlać,v,,odzwierciedlać,,1,,,
5657,11.4,11.4,C1,sekretariat,sekretariat,n,,sekretariat,,1,,,
3238,11.4,11.4,C1,niezrozumiały,niezrozumiały,adj,,niezrozumiały,,1,,,
4801,11.4,11.4,C1,prymitywny,prymitywny,adj,,prymitywny,,1,,,
5782,11.4,11.4,C1,skontaktować się,skontaktować się,vr,skontaktować się z kimś,skontaktować się z kimś,,2,,,
6848,11.4,11.4,C1,uliczny,uliczny,adj,,uliczny,,1,,,
2413,11.4,11.4,C1,leczniczy,leczniczy,adj,,leczniczy,,1,,,
3671,11.4,11.4,C1,opiekuńczy,opiekuńczy,adj,,opiekuńczy,,1,,,
4116,11.4,11.4,C1,pobudzać,pobudzać,v,,pobudzać,,1,,,
134,11.4,11.4,C1,apelować,apelować,v,,apelować,,1,,,
4423,11.4,11.4,C1,portfel,portfel,n,,portfel,,1,,,
4302,11.3,11.3,C1,policzyć,policzyć,v,,policzyć,,1,,,
2164,11.3,11.3,C1,kontrowersja,kontrowersja,n,,kontrowersja,,1,,,
2814,11.3,11.3,C1,mocarstwo,mocarstwo,n,,mocarstwo,,1,,,
618,11.3,11.3,C1,ciepło,ciepło,adv,,ciepło,,1,,,
619,11.3,11.3,C1,ciepło,ciepło,n,,ciepło,,1,,,
1789,11.3,11.3,C1,jednakowy,jednakowy,adj,,jednakowy,,1,,,
8409,11.3,11.3,C1,żal,żal,n,,żal,smutek,1,,,
899,11.3,11.3,C1,dolegliwość,dolegliwość,n,,dolegliwość,,1,,,
2223,11.3,11.3,C1,koszulka,koszulka,n,,koszulka,z krótkim rękawem,1,,,
7480,11.3,11.3,C1,wychowan-ek/ka,wychowan-ek/ka,n,,wychowan-ek/ka,szkoły,1,,,
7725,11.3,11.3,C1,wzorowy,wzorowy,adj,,wzorowy,,1,,,
2776,11.3,11.3,C1,mineralny,mineralny,adj,,mineralny,,1,,,
7913,11.3,11.3,C1,zanieczyszczenie,zanieczyszczenie,n,,zanieczyszczenie,,1,,,
5403,11.3,11.3,C1,roślinny,roślinny,adj,,roślinny,,1,,,
7494,11.3,11.3,C1,wyczerpany,wyczerpany,adj,,wyczerpany,zmęczony,1,,,
2571,11.2,11.2,C1,łono,łono,n,,łono,,1,,,
1182,11.2,11.2,C1,ekologia,ekologia,n,,ekologia,,1,,,
3859,11.2,11.2,C1,paradoks,paradoks,n,,paradoks,,1,,,
508,11.2,11.2,C1,cegła,cegła,n,,cegła,,1,,,
1916,11.2,11.2,C1,kawiarnia,kawiarnia,n,,kawiarnia,,1,,,
2835,11.2,11.2,C1,monitorować,monitorować,v,,monitorować,,1,,,
6374,11.2,11.2,C1,ściągać,ściągać,v,,ściągać,na egzaminie,1,,,
748,11.2,11.2,C1,czynsz,czynsz,n,,czynsz,,1,,,
2081,11.2,11.2,C1,kompozycja,kompozycja,n,,kompozycja,,1,,,
